1428343819,6055402,6308751,611621,1392508,l,2280,0,,
1428343829,6055409,6308751,611621,1392508,l,2260,0,,
1428343839,6055415,6308751,611621,1392508,l,2280,0,,
1428343849,6055421,6308751,611621,1392508,l,2270,0,,
1428343859,6055428,6308751,611621,1392508,l,2280,0,,
1428343869,6055436,6308751,611621,1392508,l,2230,0,,
1428343879,6055443,6308751,611621,1392508,l,2410,0,,
1428343889,6055449,6308751,611621,1392508,l,2150,0,,
1428343899,6055455,6308751,611621,1392508,l,2170,0,,
1428343909,6055461,6308751,611621,1392508,l,2290,0,,
1428343919,6055467,6308751,611621,1392508,l,2360,0,,
1428343929,6055474,6308751,611621,1392508,l,2290,0,,
1428343939,6055480,6308751,611621,1392508,l,2270,0,,
1428343949,6055487,6308751,611621,1392508,l,2320,0,,
1428343959,6055493,6308751,611621,1392508,l,2370,0,,
1428343969,6055500,6308751,611621,1392508,l,2360,0,,
1428343979,6055506,6308751,611621,1392508,l,2340,0,,
1428343989,6055513,6308751,611621,1392508,l,2350,0,,
1428343999,6055519,6308751,611621,1392508,l,2380,0,,
1428344009,6055526,6308751,611621,1392508,l,2380,0,,
1428344019,6055532,6308751,611621,1392508,l,2380,0,,
1428344029,6055539,6308751,611621,1392508,l,2380,0,,
1428344039,6055546,6308751,611621,1392508,l,2400,0,,
1428344049,6055552,6308751,611621,1392508,l,2410,0,,
1428344059,6055559,6308751,611621,1392508,l,2410,0,,
1428344069,6055566,6308751,611621,1392508,l,2400,0,,
1428344079,6055572,6308751,611621,1392508,l,2410,0,,
1428344089,6055579,6308751,611621,1392508,l,2430,0,,
1428344099,6055586,6308751,611621,1392508,l,2430,0,,
1428344109,6055593,6308751,611621,1392508,l,2430,0,,
1428344119,6055600,6308751,611621,1392508,l,2440,0,,
1428344129,6055606,6308751,611621,1392508,l,2450,0,,
1428344139,6055613,6308751,611621,1392508,l,2460,0,,
1428344149,6055620,6308751,611621,1392508,l,2460,0,,
1428344159,6055627,6308751,611621,1392508,l,2460,0,,
1428344169,6055634,6308751,611621,1392508,l,2500,0,,
1428344179,6055646,6308751,611621,1392508,l,4530,0,,
1428344189,6055659,6308751,611621,1392508,l,4520,0,,
1428344199,6055672,6308751,611621,1392508,l,4500,0,,
1428344209,6055684,6308751,611621,1392508,l,4490,0,,
1428344219,6055696,6308751,611621,1392508,l,4480,0,,
1428344229,6055709,6308751,611621,1392508,l,4480,0,,
1428344239,6055721,6308751,611621,1392508,l,4450,0,,
1428344249,6055734,6308751,611621,1392508,l,4450,0,,
1428344259,6055750,6308751,611621,1392508,l,6470,0,,
1428344269,6055768,6308751,611621,1392508,l,6480,0,,
1428344279,6055786,6308751,611621,1392508,l,6480,0,,
1428344289,6055801,6308751,611621,1392508,l,4500,0,,
1428344299,6055813,6308751,611621,1392508,l,4510,0,,
1428344309,6055826,6308751,611621,1392508,l,4510,0,,
1428344319,6055838,6308751,611621,1392508,l,4520,0,,
